Customer Order,Dist.Chl.Name,Material Group,FG Type,FG Type Desc.,Construction,Fabrication,Design Source,Business Source,Customer Group,Customer,Gender,Global Style,FG SKU,Cust.Color Code,Season,Season Year,Size,Order Qty,Sales Unit,FOB,Total FOB,SO Doc.Currency,Destination,Req.Delivery Date,RM In Date,Planned Cut Date,Original Ex.Factory Date,Revised Ex.Factory Date,Program Type,Program Type Desc.,Pack Qty,Production Lead Time,Revised Original Date Difference,Order Day,Order Year,Order Month
867536173,0,1,4,4,0,1,1,0,0,6,5,7,111,7,11,2024,92,45,1,5.25,236.25,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536174,0,1,4,4,0,1,1,0,0,6,5,7,112,7,11,2024,89,45,1,5.25,236.25,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536175,0,1,4,4,0,1,1,0,0,6,5,7,113,7,11,2024,95,25,1,5.25,131.25,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536176,0,1,4,4,0,1,1,0,0,6,5,7,114,535,11,2024,97,5,1,6.2509999999999994,31.254999999999995,0,0,1705622400.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,19,2024,1
867536177,0,1,4,4,0,1,1,0,0,6,5,7,115,535,11,2024,93,30,1,6.2509999999999994,187.52999999999997,0,0,1705622400.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,19,2024,1
867536178,0,1,4,4,0,1,1,0,0,6,5,7,116,535,11,2024,92,46,1,6.2509999999999994,287.546,0,0,1705622400.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,19,2024,1
867536179,0,1,4,4,0,1,1,0,0,6,5,7,117,535,11,2024,89,41,1,6.2509999999999994,256.291,0,0,1705622400.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,19,2024,1
867536180,0,1,4,4,0,1,1,0,0,6,5,7,118,535,11,2024,95,20,1,6.2509999999999994,125.01999999999998,0,0,1705622400.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,19,2024,1
867536181,0,0,4,4,0,1,0,0,0,6,8,8,119,109,0,2023,97,25,1,5.25,131.25,0,0,1690675200.0,1684454400.0,1684540800.0,1683590400.0,1685059200.0,1,1,50,-11,17,30,2023,7
867536182,0,0,4,4,0,1,0,0,0,6,8,8,120,109,0,2023,93,50,1,5.25,262.5,0,0,1690675200.0,1684454400.0,1684540800.0,1683590400.0,1685059200.0,1,1,50,-11,17,30,2023,7
867536183,0,0,4,4,0,1,0,0,0,6,8,8,121,109,0,2023,92,50,1,5.25,262.5,0,0,1690675200.0,1684454400.0,1684540800.0,1683590400.0,1685059200.0,1,1,50,-11,17,30,2023,7
867536184,0,0,4,4,0,1,0,0,0,6,8,8,122,109,0,2023,89,20,1,5.25,105.0,0,0,1690675200.0,1684454400.0,1684540800.0,1683590400.0,1685059200.0,1,1,50,-11,17,30,2023,7
867536185,0,0,4,4,0,1,0,0,0,6,8,8,123,109,0,2023,95,5,1,5.25,26.25,0,0,1690675200.0,1684454400.0,1684540800.0,1683590400.0,1685059200.0,1,1,50,-11,17,30,2023,7
867536186,0,1,4,4,0,1,1,0,0,6,8,8,124,110,11,2024,97,15,1,5.25,78.75,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536187,0,1,4,4,0,1,1,0,0,6,8,8,125,110,11,2024,93,144,1,5.25,756.0,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536188,0,1,4,4,0,1,1,0,0,6,8,8,126,110,11,2024,92,175,1,5.25,918.75,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536189,0,1,4,4,0,1,1,0,0,6,8,8,127,110,11,2024,89,50,1,5.25,262.5,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536194,0,1,4,4,1,1,1,0,0,6,7,9,128,577,11,2024,93,10,1,14.602,146.01999999999998,0,0,1706659200.0,1702512000.0,1702598400.0,1703808000.0,1705622400.0,0,0,30,14,21,31,2024,1
867536195,0,1,4,4,1,1,1,0,0,6,7,9,129,577,11,2024,92,45,1,14.602,657.0899999999999,0,0,1706659200.0,1702512000.0,1702598400.0,1703808000.0,1705622400.0,0,0,30,14,21,31,2024,1
867536196,0,1,4,4,1,1,1,0,0,6,7,9,130,577,11,2024,89,45,1,14.602,657.0899999999999,0,0,1706659200.0,1702512000.0,1702598400.0,1703808000.0,1705622400.0,0,0,30,14,21,31,2024,1
867536197,0,1,4,4,1,1,1,0,0,6,7,9,131,577,11,2024,95,45,1,14.602,657.0899999999999,0,0,1706659200.0,1702512000.0,1702598400.0,1703808000.0,1705622400.0,0,0,30,14,21,31,2024,1
867536198,0,1,4,4,1,1,1,0,0,6,7,9,132,577,11,2024,36,15,1,14.602,219.02999999999997,0,0,1706659200.0,1702512000.0,1702598400.0,1703808000.0,1705622400.0,0,0,30,14,21,31,2024,1
867536199,0,0,4,4,0,1,0,0,0,6,5,10,133,109,0,2023,93,30,1,4.97,149.1,0,0,1684454400.0,1683676800.0,1683676800.0,1683590400.0,1685059200.0,1,1,50,-1,17,19,2023,5
867536200,0,0,4,4,0,1,0,0,0,6,5,10,134,109,0,2023,92,45,1,4.97,223.65,0,0,1684454400.0,1683676800.0,1683676800.0,1683590400.0,1685059200.0,1,1,50,-1,17,19,2023,5
867536201,0,0,4,4,0,1,0,0,0,6,5,10,135,109,0,2023,89,40,1,4.97,198.8,0,0,1684454400.0,1683676800.0,1683676800.0,1683590400.0,1685059200.0,1,1,50,-1,17,19,2023,5
867536202,0,0,4,4,0,1,0,0,0,6,5,10,136,109,0,2023,95,25,1,4.97,124.25,0,0,1684454400.0,1683676800.0,1683676800.0,1683590400.0,1685059200.0,1,1,50,-1,17,19,2023,5
867536203,0,0,4,4,0,1,0,0,0,6,5,10,137,109,0,2023,98,5,1,4.97,24.85,0,0,1684454400.0,1683676800.0,1683676800.0,1683590400.0,1685059200.0,1,1,50,-1,17,19,2023,5
867536204,0,0,4,4,0,1,0,0,0,6,5,10,138,109,0,2023,100,5,1,4.97,24.85,0,0,1684454400.0,1683676800.0,1683676800.0,1683590400.0,1685059200.0,1,1,50,-1,17,19,2023,5
867536205,0,0,4,4,0,1,0,0,0,6,5,11,139,7,0,2023,93,15,1,4.4799999999999995,67.19999999999999,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536206,0,0,4,4,0,1,0,0,0,6,5,11,140,7,0,2023,92,30,1,4.4799999999999995,134.39999999999998,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536207,0,0,4,4,0,1,0,0,0,6,5,11,141,7,0,2023,89,30,1,4.4799999999999995,134.39999999999998,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536208,0,0,4,4,0,1,0,0,0,6,5,11,142,7,0,2023,95,20,1,4.4799999999999995,89.6,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536209,0,0,4,4,0,1,0,0,0,6,5,11,143,14,0,2023,93,15,1,4.4799999999999995,67.19999999999999,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536210,0,0,4,4,0,1,0,0,0,6,5,11,144,14,0,2023,92,30,1,4.4799999999999995,134.39999999999998,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536211,0,0,4,4,0,1,0,0,0,6,5,11,145,14,0,2023,89,30,1,4.4799999999999995,134.39999999999998,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536212,0,0,4,4,0,1,0,0,0,6,5,11,146,14,0,2023,95,20,1,4.4799999999999995,89.6,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536213,0,0,4,4,0,1,0,0,0,6,5,11,147,14,0,2023,98,5,1,4.4799999999999995,22.4,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536218,0,1,4,4,0,1,1,0,0,6,5,11,148,7,11,2024,97,5,1,4.599,22.995,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536223,0,1,4,4,0,1,1,0,0,6,5,11,149,535,11,2024,97,5,1,5.8660000000000005,29.33,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536224,0,1,4,4,0,1,1,0,0,6,5,11,150,535,11,2024,93,25,1,5.8660000000000005,146.65,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536225,0,1,4,4,0,1,1,0,0,6,5,11,151,535,11,2024,92,46,1,5.8660000000000005,269.836,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536226,0,1,4,4,0,1,1,0,0,6,5,11,152,535,11,2024,89,35,1,5.8660000000000005,205.31000000000003,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536227,0,1,4,4,0,1,1,0,0,6,5,11,153,535,11,2024,95,20,1,5.8660000000000005,117.32,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536238,0,1,4,4,0,1,1,0,0,6,5,11,154,7,11,2024,98,15,1,4.599,68.985,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536242,0,1,4,4,0,1,1,0,0,6,5,11,155,535,11,2024,98,12,1,5.8660000000000005,70.39200000000001,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536243,0,0,4,4,0,1,0,0,0,6,8,12,156,582,0,2023,97,15,1,5.739999999999999,86.1,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536244,0,0,4,4,0,1,0,0,0,6,8,12,157,582,0,2023,93,35,1,5.739999999999999,200.9,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536245,0,0,4,4,0,1,0,0,0,6,8,12,158,582,0,2023,92,30,1,5.739999999999999,172.2,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536246,0,0,4,4,0,1,0,0,0,6,8,12,159,582,0,2023,89,20,1,5.739999999999999,114.79999999999998,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536247,0,0,4,4,0,1,0,0,0,6,8,12,160,7,0,2023,97,15,1,5.739999999999999,86.1,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536248,0,0,4,4,0,1,0,0,0,6,8,12,161,7,0,2023,93,35,1,5.739999999999999,200.9,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536249,0,0,4,4,0,1,0,0,0,6,8,12,162,7,0,2023,92,30,1,5.739999999999999,172.2,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536250,0,0,4,4,0,1,0,0,0,6,8,12,163,7,0,2023,89,20,1,5.739999999999999,114.79999999999998,0,0,1684454400.0,1683849600.0,1684108800.0,1683590400.0,1685059200.0,1,1,50,-6,17,19,2023,5
867536259,0,1,4,4,0,1,1,0,0,6,8,12,164,7,11,2024,95,1,1,5.6,5.6,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536260,0,1,4,4,0,1,1,0,0,6,8,12,165,78,11,2024,97,20,1,5.851999999999999,117.04,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536261,0,1,4,4,0,1,1,0,0,6,8,12,166,78,11,2024,93,56,1,5.851999999999999,327.712,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536262,0,1,4,4,0,1,1,0,0,6,8,12,167,78,11,2024,92,56,1,5.851999999999999,327.712,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536263,0,1,4,4,0,1,1,0,0,6,8,12,168,78,11,2024,89,30,1,5.851999999999999,175.55999999999997,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536284,0,1,4,4,0,1,1,0,0,6,8,12,169,78,11,2024,95,3,1,5.851999999999999,17.555999999999997,0,0,1706832000.0,1704153600.0,1704758400.0,1705622400.0,1706486400.0,1,1,20,10,10,2,2024,2
867536291,0,1,4,4,0,1,1,0,0,6,6,13,170,110,11,2024,4,18,1,8.575,154.35,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536292,0,1,4,4,0,1,1,0,0,6,6,13,171,110,11,2024,12,18,1,8.575,154.35,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536293,0,1,4,4,0,1,1,0,0,6,6,13,172,110,11,2024,19,18,1,8.575,154.35,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536294,0,1,4,4,0,1,1,0,0,6,1,13,173,110,11,2024,70,13,1,8.575,111.475,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536295,0,1,4,4,0,1,1,0,0,6,1,13,174,110,11,2024,79,13,1,8.575,111.475,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536296,0,1,4,4,0,1,1,0,0,6,5,13,175,110,11,2024,93,71,1,8.575,608.8249999999999,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536297,0,1,4,4,0,1,1,0,0,6,5,13,176,110,11,2024,92,97,1,8.575,831.775,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536298,0,1,4,4,0,1,1,0,0,6,5,13,177,110,11,2024,89,117,1,8.575,1003.275,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536299,0,1,4,4,0,1,1,0,0,6,5,13,178,110,11,2024,95,82,1,8.575,703.15,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536300,0,1,4,4,0,1,1,0,0,6,5,13,179,110,11,2024,36,42,1,8.575,360.15,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536301,0,1,4,4,0,1,1,0,0,6,5,13,180,110,11,2024,48,20,1,8.575,171.5,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536302,0,1,4,4,0,1,1,0,0,6,5,13,181,110,11,2024,59,1,1,8.575,8.575,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536303,0,1,4,4,0,1,1,0,0,6,5,13,182,110,11,2024,66,1,1,8.575,8.575,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
867536306,0,1,4,4,1,1,1,0,0,6,5,14,183,577,11,2024,93,15,1,10.486,157.29,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536307,0,1,4,4,1,1,1,0,0,6,5,14,184,577,11,2024,92,35,1,10.486,367.00999999999993,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536308,0,1,4,4,1,1,1,0,0,6,5,14,185,577,11,2024,89,75,1,10.486,786.4499999999999,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536309,0,1,4,4,1,1,1,0,0,6,5,14,186,577,11,2024,95,43,1,10.486,450.898,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536310,0,1,4,4,1,1,1,0,0,6,5,14,187,577,11,2024,36,18,1,10.486,188.748,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536311,0,1,4,4,1,1,1,0,0,6,8,15,188,6,11,2024,97,20,1,10.808,216.16,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536312,0,1,4,4,1,1,1,0,0,6,8,15,189,6,11,2024,93,35,1,10.808,378.28,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536313,0,1,4,4,1,1,1,0,0,6,8,15,190,6,11,2024,92,40,1,10.808,432.32,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536314,0,1,4,4,1,1,1,0,0,6,8,15,191,6,11,2024,89,40,1,10.808,432.32,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536315,0,1,4,4,1,1,1,0,0,6,8,15,192,6,11,2024,95,10,1,10.808,108.08,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536316,0,1,4,4,1,1,1,0,0,6,8,15,193,577,11,2024,97,20,1,10.836,216.72,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536317,0,1,4,4,1,1,1,0,0,6,8,15,194,577,11,2024,93,35,1,10.836,379.26,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536318,0,1,4,4,1,1,1,0,0,6,8,15,195,577,11,2024,92,45,1,10.836,487.62,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536319,0,1,4,4,1,1,1,0,0,6,8,15,196,577,11,2024,89,32,1,10.836,346.752,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536320,0,1,4,4,1,1,1,0,0,6,8,15,197,577,11,2024,95,10,1,10.836,108.36,0,0,1704067200.0,1699920000.0,1700438400.0,1702598400.0,1705622400.0,0,0,30,25,35,1,2024,1
867536321,0,0,4,4,0,1,0,0,0,6,5,16,198,7,0,2023,93,30,1,4.4799999999999995,134.39999999999998,0,0,1684454400.0,1683158400.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536322,0,0,4,4,0,1,0,0,0,6,5,16,199,7,0,2023,92,45,1,4.4799999999999995,201.59999999999997,0,0,1684454400.0,1683158400.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536323,0,0,4,4,0,1,0,0,0,6,5,16,200,7,0,2023,89,40,1,4.4799999999999995,179.2,0,0,1684454400.0,1683158400.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536324,0,0,4,4,0,1,0,0,0,6,5,16,201,7,0,2023,95,25,1,4.4799999999999995,112.0,0,0,1684454400.0,1683158400.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536325,0,0,4,4,0,1,0,0,0,6,5,16,202,7,0,2023,98,5,1,4.4799999999999995,22.4,0,0,1684454400.0,1683158400.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536326,0,0,4,4,0,1,0,0,0,6,5,16,203,7,0,2023,100,5,1,4.4799999999999995,22.4,0,0,1684454400.0,1683158400.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536327,0,0,4,4,0,1,0,0,0,6,8,17,204,7,0,2023,97,30,1,3.78,113.4,0,0,1684454400.0,1684281600.0,1684540800.0,1683590400.0,1685059200.0,1,1,50,-11,17,19,2023,5
867536328,0,0,4,4,0,1,0,0,0,6,8,17,205,7,0,2023,93,45,1,3.78,170.1,0,0,1684454400.0,1684281600.0,1684540800.0,1683590400.0,1685059200.0,1,1,50,-11,17,19,2023,5
867536329,0,0,4,4,0,1,0,0,0,6,8,17,206,7,0,2023,92,45,1,3.78,170.1,0,0,1684454400.0,1684281600.0,1684540800.0,1683590400.0,1685059200.0,1,1,50,-11,17,19,2023,5
867536330,0,0,4,4,0,1,0,0,0,6,8,17,207,7,0,2023,89,25,1,3.78,94.5,0,0,1684454400.0,1684281600.0,1684540800.0,1683590400.0,1685059200.0,1,1,50,-11,17,19,2023,5
867536331,0,0,4,4,0,1,0,0,0,6,8,17,208,7,0,2023,95,5,1,3.78,18.9,0,0,1684454400.0,1684281600.0,1684540800.0,1683590400.0,1685059200.0,1,1,50,-11,17,19,2023,5
867536332,0,0,4,4,0,1,0,0,0,6,8,18,209,7,0,2023,97,20,1,3.5,70.0,0,0,1684454400.0,1684108800.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536333,0,0,4,4,0,1,0,0,0,6,8,18,210,7,0,2023,93,30,1,3.5,105.0,0,0,1684454400.0,1684108800.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536334,0,0,4,4,0,1,0,0,0,6,8,18,211,7,0,2023,92,30,1,3.5,105.0,0,0,1684454400.0,1684108800.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536335,0,0,4,4,0,1,0,0,0,6,8,18,212,7,0,2023,89,15,1,3.5,52.5,0,0,1684454400.0,1684108800.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536336,0,0,4,4,0,1,0,0,0,6,8,18,213,7,0,2023,95,5,1,3.5,17.5,0,0,1684454400.0,1684108800.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536337,0,0,4,4,0,1,0,0,0,6,8,18,214,14,0,2023,97,20,1,3.5,70.0,0,0,1684454400.0,1683849600.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536338,0,0,4,4,0,1,0,0,0,6,8,18,215,14,0,2023,93,30,1,3.5,105.0,0,0,1684454400.0,1683849600.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536339,0,0,4,4,0,1,0,0,0,6,8,18,216,14,0,2023,92,30,1,3.5,105.0,0,0,1684454400.0,1683849600.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536340,0,0,4,4,0,1,0,0,0,6,8,18,217,14,0,2023,89,15,1,3.5,52.5,0,0,1684454400.0,1683849600.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536341,0,0,4,4,0,1,0,0,0,6,8,18,218,14,0,2023,95,5,1,3.5,17.5,0,0,1684454400.0,1683849600.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,19,2023,5
867536347,0,0,4,4,0,1,0,0,0,6,5,19,219,7,0,2023,97,35,1,8.959999999999999,313.59999999999997,0,0,1684454400.0,1684454400.0,1684540800.0,1683590400.0,1685059200.0,1,1,20,-11,17,19,2023,5
867536348,0,0,4,4,0,1,0,0,0,6,5,19,220,7,0,2023,93,65,1,8.959999999999999,582.4,0,0,1684454400.0,1684454400.0,1684540800.0,1683590400.0,1685059200.0,1,1,20,-11,17,19,2023,5
867536349,0,0,4,4,0,1,0,0,0,6,5,19,221,7,0,2023,92,60,1,8.959999999999999,537.5999999999999,0,0,1684454400.0,1684454400.0,1684540800.0,1683590400.0,1685059200.0,1,1,20,-11,17,19,2023,5
867536350,0,0,4,4,0,1,0,0,0,6,5,19,222,7,0,2023,89,35,1,8.959999999999999,313.59999999999997,0,0,1684454400.0,1684454400.0,1684540800.0,1683590400.0,1685059200.0,1,1,20,-11,17,19,2023,5
867536351,0,0,4,4,0,1,0,0,0,6,5,19,223,7,0,2023,95,5,1,8.959999999999999,44.8,0,0,1684454400.0,1684454400.0,1684540800.0,1683590400.0,1685059200.0,1,1,20,-11,17,19,2023,5
867536352,0,0,4,4,0,1,0,0,0,6,8,20,224,7,0,2023,93,35,1,8.959999999999999,313.59999999999997,0,0,1684454400.0,1683849600.0,1683936000.0,1683590400.0,1685059200.0,1,1,50,-4,17,19,2023,5
867536353,0,0,4,4,0,1,0,0,0,6,8,20,225,7,0,2023,92,70,1,8.959999999999999,627.1999999999999,0,0,1684454400.0,1683849600.0,1683936000.0,1683590400.0,1685059200.0,1,1,50,-4,17,19,2023,5
867536354,0,0,4,4,0,1,0,0,0,6,8,20,226,7,0,2023,89,50,1,8.959999999999999,447.99999999999994,0,0,1684454400.0,1683849600.0,1683936000.0,1683590400.0,1685059200.0,1,1,50,-4,17,19,2023,5
867536355,0,0,4,4,0,1,0,0,0,6,8,20,227,7,0,2023,95,35,1,8.959999999999999,313.59999999999997,0,0,1684454400.0,1683849600.0,1683936000.0,1683590400.0,1685059200.0,1,1,50,-4,17,19,2023,5
867536356,0,0,4,4,0,1,0,0,0,6,8,20,228,7,0,2023,98,10,1,8.959999999999999,89.6,0,0,1684454400.0,1683849600.0,1683936000.0,1683590400.0,1685059200.0,1,1,50,-4,17,19,2023,5
867536357,0,0,4,4,0,1,0,0,0,6,8,21,229,109,0,2023,97,20,1,6.4399999999999995,128.79999999999998,0,0,1687996800.0,1683158400.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,29,2023,6
867536358,0,0,4,4,0,1,0,0,0,6,8,21,230,109,0,2023,93,35,1,6.4399999999999995,225.4,0,0,1687996800.0,1683158400.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,29,2023,6
867536359,0,0,4,4,0,1,0,0,0,6,8,21,231,109,0,2023,92,30,1,6.4399999999999995,193.2,0,0,1687996800.0,1683158400.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,29,2023,6
867536360,0,0,4,4,0,1,0,0,0,6,8,21,232,109,0,2023,89,10,1,6.4399999999999995,64.39999999999999,0,0,1687996800.0,1683158400.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,29,2023,6
867536361,0,0,4,4,0,1,0,0,0,6,8,21,233,109,0,2023,95,5,1,6.4399999999999995,32.199999999999996,0,0,1687996800.0,1683158400.0,1683504000.0,1683590400.0,1685059200.0,1,1,50,1,17,29,2023,6
867536362,0,1,4,4,0,1,1,0,0,6,8,22,234,110,11,2024,97,2,1,14.357,28.714,0,0,1703980800.0,1701129600.0,1701907200.0,1703980800.0,1704412800.0,1,1,20,24,5,31,2023,12
